Line, Expression, Evaluation
92, g32>1 && g32>0, 2*g32 - 2>0, True
93, g32>1 && g32>0, g32^2 - 1>0, True
94, g32>1 && g32>0, g32^2 - g32>0, True
95, g32>1 && g32>0, 4*g32 - 4>0, True
96, g32>1 && g32>0, g32 - 1>0, True
97, g32>1 && g32>0, 4*g32 - 4>0, True
98, g32>1 && g32>0, g32 - 1>0, True
99, g32>1 && g32>0, g32 - 1>0, True
100, g32>1 && g32>0, 11*g32 - 11>0, True
101, g32>1 && g32>0, 2*g32^2 - 2>0, True
102, g32>1 && g32>0, 6*g32 - 6>0, True
103, g32>1 && g32>0, 2*g32 - 2>0, True
104, g32>1 && g32>0, 2*g32^2 - 2>0, True
105, g32>1 && g32>0, g32^2 - 1>0, True
106, g32>1 && g32>0, 3*g32^2 - 3>0, True
107, g32>1 && g32>0, 3*g32 - 3>0, True
108, g32>1 && g32>0, g32 - 1>0, True
109, g32>1 && g32>0, 3*g32^2 - 3*g32>0, True
110, g32>1 && g32>0, g32 - 1>0, True
111, g32>1 && g32>0, 10*g32 - 10>0, True
112, g32>1 && g32>0, 6*g32^2 - 6*g32>0, True
113, g32>1 && g32>0, 2*g32 - 2>0, True
114, g32>1 && g32>0, 4*g32 - 4>0, True
115, g32>1 && g32>0, 12*g32^2 - 8*g32 - 4>0, True
116, g32>1 && g32>0, 2*g32 - 2>0, True
117, g32>1 && g32>0, 2*g32^2 - 2>0, True
118, g32>1 && g32>0, 12*g32 - 12>0, True
119, g32>1 && g32>0, 4*g32 - 4>0, True
120, g32>1 && g32>0, 2*g32 - 2>0, True
121, g32>1 && g32>0, 2*g32 - 2>0, True
122, g32>1 && g32>0, 8*g32 - 8>0, True
123, g32>1 && g32>0, 2*g32 - 2>0, True
124, g32>1 && g32>0, 8*g32 - 8>0, True
125, g32>1 && g32>0, 2*g32 - 2>0, True
126, g32>1 && g32>0, 2*g32^2 - 2*g32>0, True
127, g32>1 && g32>0, 4*g32^2 - 2*g32 - 2>0, True
128, g32>1 && g32>0, 2*g32 - 2>0, True
129, g32>1 && g32>0, 2*g32^2 - 2>0, True
130, g32>1 && g32>0, 2*g32 - 2>0, True
131, g32>1 && g32>0, 6*g32^2 - 4*g32 - 2>0, True
132, g32>1 && g32>0, 4*g32 - 4>0, True
133, g32>1 && g32>0, 2*g32 - 2>0, True
134, g32>1 && g32>0, 2*g32 - 2>0, True
135, g32>1 && g32>0, 6*g32 - 6>0, True
136, g32>1 && g32>0, 2*g32^2 - 2*g32>0, True
137, g32>1 && g32>0, 2*g32^2 - 2>0, True
138, g32>1 && g32>0, 2*g32 - 2>0, True
139, g32>1 && g32>0, 2*g32^2 - 2*g32>0, True
140, g32>1 && g32>0, 6*g32 - 6>0, True
141, g32>1 && g32>0, 8*g32 - 8>0, True
142, g32>1 && g32>0, 4*g32^2 - 2*g32 - 2>0, True
143, g32>1 && g32>0, 6*g32 - 6>0, True
144, g32>1 && g32>0, 2*g32 - 2>0, True
145, g32>1 && g32>0, 2*g32 - 2>0, True
146, g32>1 && g32>0, 6*g32 - 6>0, True
147, g32>1 && g32>0, 4*g32^2 - 2*g32 - 2>0, True
148, g32>1 && g32>0, 2*g32^2 - 2*g32>0, True
149, g32>1 && g32>0, 2*g32^2 - 2>0, True
150, g32>1 && g32>0, 8*g32 - 8>0, True
151, g32>1 && g32>0, 2*g32^2 - 2>0, True
152, g32>1 && g32>0, 6*g32 - 6>0, True
153, g32>1 && g32>0, 2*g32^2 - 2*g32>0, True
154, g32>1 && g32>0, 12*g32 - 12>0, True
155, g32>1 && g32>0, 2*g32 - 2>0, True
156, g32>1 && g32>0, 2*g32 - 2>0, True
157, g32>1 && g32>0, 16*g32 - 16>0, True
158, g32>1 && g32>0, 2*g32 - 2>0, True
159, g32>1 && g32>0, 6*g32 - 6>0, True
160, g32>1 && g32>0, 2*g32 - 2>0, True
161, g32>1 && g32>0, 2*g32^2 - 2>0, True
162, g32>1 && g32>0, 2*g32 - 2>0, True
163, g32>1 && g32>0, 2*g32^2 - 2>0, True
164, g32>1 && g32>0, 2*g32 - 2>0, True
165, g32>1 && g32>0, 6*g32 - 6>0, True
166, g32>1 && g32>0, 2*g32 - 2>0, True
167, g32>1 && g32>0, 2*g32 - 2>0, True
168, g32>1 && g32>0, 2*g32 - 2>0, True
169, g32>1 && g32>0, 6*g32 - 6>0, True
170, g32>1 && g32>0, 14*g32 - 14>0, True
171, g32>1 && g32>0, 4*g32^2 - 4*g32>0, True
172, g32>1 && g32>0, 2*g32^2 - 2*g32>0, True
173, g32>1 && g32>0, 2*g32^2 - 2*g32>0, True
174, g32>1 && g32>0, 4*g32 - 4>0, True
175, g32>1 && g32>0, 2*g32 - 2>0, True
176, g32>1 && g32>0, 2*g32 - 2>0, True
177, g32>1 && g32>0, 6*g32 - 6>0, True
178, g32>1 && g32>0, 6*g32^2 - 6*g32>0, True
179, g32>1 && g32>0, 6*g32^2 - 4*g32 - 2>0, True
180, g32>1 && g32>0, 8*g32 - 8>0, True
181, g32>1 && g32>0, 4*g32^2 - 4>0, True
182, g32>1 && g32>0, 2*g32 - 2>0, True
183, g32>1 && g32>0, 4*g32 - 4>0, True
184, g32>1 && g32>0, 2*g32 - 2>0, True
185, g32>1 && g32>0, 4*g32 - 4>0, True
186, g32>1 && g32>0, 4*g32 - 4>0, True
187, g32>1 && g32>0, 2*g32 - 2>0, True
188, g32>1 && g32>0, 6*g32 - 6>0, True
189, g32>1 && g32>0, 2*g32 - 2>0, True
190, g32>1 && g32>0, g32^2 - 1>0, True
191, g32>1 && g32>0, 3*g32 - 3>0, True
192, g32>1 && g32>0, g32 - 1>0, True
193, g32>1 && g32>0, 4*g32^2 - 4*g32>0, True
194, g32>1 && g32>0, 6*g32 - 6>0, True
195, g32>1 && g32>0, 6*g32 - 6>0, True
196, g32>1 && g32>0, 2*g32 - 2>0, True
197, g32>1 && g32>0, 4*g32 - 4>0, True
198, g32>1 && g32>0, g32^2 - 1>0, True
199, g32>1 && g32>0, 6*g32 - 6>0, True
200, g32>1 && g32>0, 3*g32 - 3>0, True
201, g32>1 && g32>0, 5*g32^2 - 4*g32 - 1>0, True
202, g32>1 && g32>0, 4*g32 - 4>0, True
203, g32>1 && g32>0, 6*g32 - 6>0, True
204, g32>1 && g32>0, g32 - 1>0, True
205, g32>1 && g32>0, 8*g32 - 8>0, True
206, g32>1 && g32>0, g32^2 - g32>0, True
207, g32>1 && g32>0, 6*g32 - 6>0, True
208, g32>1 && g32>0, 5*g32^2 - 4*g32 - 1>0, True
209, g32>1 && g32>0, 6*g32 - 6>0, True
210, g32>1 && g32>0, g32 - 1>0, True
211, g32>1 && g32>0, 3*g32 - 3>0, True
212, g32>1 && g32>0, 6*g32 - 6>0, True
213, g32>1 && g32>0, 6*g32 - 6>0, True
214, g32>1 && g32>0, 6*g32 - 6>0, True
215, g32>1 && g32>0, g32 - 1>0, True
216, g32>1 && g32>0, 4*g32^2 - 4*g32>0, True
217, g32>1 && g32>0, 12*g32 - 12>0, True
218, g32>1 && g32>0, g32^2 - g32>0, True
219, g32>1 && g32>0, g32^2 - 1>0, True
220, g32>1 && g32>0, 3*g32 - 3>0, True
221, g32>1 && g32>0, g32^2 - 1>0, True
222, g32>1 && g32>0, 4*g32 - 4>0, True
223, g32>1 && g32>0, 4*g32 - 4>0, True
224, g32>1 && g32>0, g32 - 1>0, True
225, g32>1 && g32>0, g32 - 1>0, True
226, g32>1 && g32>0, 4*g32 - 4>0, True
227, g32>1 && g32>0, 8*g32^2 - 8*g32>0, True
228, g32>1 && g32>0, 2*g32 - 2>0, True
229, g32>1 && g32>0, 2*g32 - 2>0, True
230, g32>1 && g32>0, 2*g32^2 - 2*g32>0, True
231, g32>1 && g32>0, 2*g32 - 2>0, True
232, g32>1 && g32>0, 2*g32 - 2>0, True
233, g32>1 && g32>0, 2*g32 - 2>0, True
234, g32>1 && g32>0, 2*g32^2 - 2*g32>0, True
235, g32>1 && g32>0, 4*g32 - 4>0, True
236, g32>1 && g32>0, 4*g32 - 4>0, True
237, g32>1 && g32>0, 2*g32 - 2>0, True
238, g32>1 && g32>0, 4*g32 - 4>0, True
239, g32>1 && g32>0, g32 - 1>0, True
240, g32>1 && g32>0, g32 - 1>0, True
